"Advertiser name",Category,Manufacturer,"Product code","Product name","Product description","Product affiliate link","Product link","Product picture","Price without VAT","Price with VAT","Price with discount, with VAT","Price with discount, without VAT",Currency,"Free shipping",Availability,"Gift included",Size,Adult,Color,Gender,Material,Condition,"Energy efficiency class","Shipping cost","Additional image links","Additional product types","Google product category",GTIN,MPN,EAN,ISBN,"Expiration date"
ITGalaxy.ro,"prize si prelungitoare",SKross,ADAPT-PLUG-UNIV/EU/USB/BX-SKR,"Adaptor Priza 1.500266 Universal World - EU USB Alb",,//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fprize-si-prelungitoare%2Fskross%2F1-500266-universal-world-eu-usb-alb-583355%2F,https://www.itgalaxy.ro/prize-si-prelungitoare/skross/1-500266-universal-world-eu-usb-alb-583355/,https://cdni.itgalaxy.ro/images/products/img_202306261341/583355/full/adaptor-priza-skross-1-500266-universal-world-eu-usb-alb-1431461.jpeg,84.03,99.99,59.99,50.41,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"Carucioare copii",Lionelo,LO-ZOEY_GREY_STONE/RES,"Carucior copii Resigilat Zoey Grey","&nbsp; Produsul se afla intr-o stare optima de functionare. Il vindem drept resigilat pentru ca a fost desigilat si testat. &nbsp;  ",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fcarucioare-copii%2Flionelo%2Fresigilat-zoey-grey-581888%2F,https://www.itgalaxy.ro/carucioare-copii/lionelo/resigilat-zoey-grey-581888/,https://cdni.itgalaxy.ro/images/products/img_202306261341/581888/full/carucior-copii-lionelo-zoey-grey-1429430.jpeg,631.93,752,553.99,465.54,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,tablete,Samsung,SM-X710NZAEEUE,"Tableta Galaxy Tab S9 WiFi 11inch Octa Core 12GB 256GB 8400mAh Gray"," &nbsp; &nbsp; ",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Ftablete%2Fsamsung%2Fgalaxy-tab-s9-256gb-tablet-pc-graphite-android-13-581101%2F,https://www.itgalaxy.ro/tablete/samsung/galaxy-tab-s9-256gb-tablet-pc-graphite-android-13-581101/,https://cdni.itgalaxy.ro/images/products/img_202407121600/581101/full/tableta-samsung-galaxy-tab-s9-wifi-11inch-octa-core-12gb-256gb-8400mah-plus-ip68-s-pen-gray-1775465.jpeg,2924.36,3479.99,3199.99,2689.07,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,console,Nintendo,60568,"Consola Switch OLED 7inch Memorie 64GB Alb","&nbsp; &nbsp; Faceti cunostinta cu cel mai nou membru al familiei Nintendo Switch Noul sistem are un ecran OLED vibrant de 7 inchi, un suport larg reglabil, un dock cu un port LAN cu fir, 64 GB de stocare interna si audio imbunatatit. &nbsp;...",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fconsole-gaming%2Fnintendo%2Foled-7inch-memorie-64gb-alb-580916%2F,https://www.itgalaxy.ro/console-gaming/nintendo/oled-7inch-memorie-64gb-alb-580916/,https://cdni.itgalaxy.ro/images/products/img_202310031754/580916/full/consola-switch-nintendo-oled-7inch-memorie-64gb-alb-1486246.jpeg,1333.61,1586.99,,,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"cabluri de date",Baseus,CAWJ040101,"Cablu Date/Incarcare Tungsten Gold 2x USB Type-C 240W 2m Negru","&nbsp;  Cablul&nbsp;Tungsten Gold&nbsp;USB-C la USB-C de 2 metri ofera incarcare rapida si sigura. Este compatibil 100% cu toate produsele prevazute cu port USB-C.&nbsp; Va permite sa incarcati rapid dispozitivele cu o putere de pana la 240 W...",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fcabluri-de-date%2Fbaseus%2Ftungsten-gold-2x-usb-type-c-240w-2m-negru-577239%2F,https://www.itgalaxy.ro/cabluri-de-date/baseus/tungsten-gold-2x-usb-type-c-240w-2m-negru-577239/,https://cdni.itgalaxy.ro/images/products/img_202306261341/577239/full/cablu-de-date-baseus-tungsten-gold-2x-usb-type-c-240w-2m-negru-1421842.jpeg,33.61,39.99,,,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"cabluri de date",Hama,54567,"Cablu de Date Apple Lightning Conector","&nbsp; Pentru conectarea unui PC / notebook / Mac Pro / MacBook la un Apple iPod, iPhone sau iPad cu un conector Lightning. Pentru transferul de date, precum și pentru încărcarea și sincronizarea unui iPod / iPhone / iPad. ",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fcabluri-de-date%2Fhama%2Fusb-2-0-cable-for-apple-ipod-iphone-ipad-with-lightning-connector-1-5-m-579768%2F,https://www.itgalaxy.ro/cabluri-de-date/hama/usb-2-0-cable-for-apple-ipod-iphone-ipad-with-lightning-connector-1-5-m-579768/,https://cdni.itgalaxy.ro/images/products/img_202306261341/579768/full/cablu-de-date-hama-apple-lightning-conector-1425829.png,15.12,17.99,,,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"cabluri de date",TECH-PROTECT,9490713934296,"Cablu de date UltraBoost 2 in 1 Magnetic, USB-C - Lightning/USB-C, PD 27W, 3A, 2m, Negru","&nbsp;Amperaj: 3 ABrand compatibil: UniversalCompatibilitate: UniversalConectori: USB-C  LightningCulori disponibile: NegruLungime: 2 mPutere: 27 WTip conector 1: USB-CTip conector 2: USB-C  LightningTip produs: Cablu dateViteza de transfer: 480 Mbps",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fcabluri-de-date%2Ftech-protect%2Fultraboost-2-in-1-magnetic-usb-c-lightning-usb-c-pd-27w-3a-2m-negru-577270%2F,https://www.itgalaxy.ro/cabluri-de-date/tech-protect/ultraboost-2-in-1-magnetic-usb-c-lightning-usb-c-pd-27w-3a-2m-negru-577270/,https://cdni.itgalaxy.ro/images/products/img_202306261341/577270/full/cablu-de-date-tech-protect-ultraboost-2-in-1-magnetic-usb-c-lightning-usb-c-pd-27w-3a-2m-negru-1421963.jpeg,66.38,78.99,49.99,42.01,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,coolere,Deepcool,R-LE300-BKLNMG-G-1,"Cooler Procesor Lichid LE300 Marrs","&nbsp;  ",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fcoolere%2Fdeepcool%2Fle300-marrs-573000%2F,https://www.itgalaxy.ro/coolere/deepcool/le300-marrs-573000/,https://cdni.itgalaxy.ro/images/products/img_202303241408/573000/full/cooler-procesor-lichid-deepcool-le300-marrs-1415024.jpeg,217.64,258.99,,,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,plite,LDK,"PLITA BUILT-IN LDK TOLEDO JZ4BK60","Plita Incorporabila pe Gaz Toledo JZ4BK60 4 Arzatoare Aprindere Electrica Gratare Fonta Siguranta 60cm Negru",,//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fplite%2Fldk%2Ftoledo-jz4bk60-4-arzatoare-aprindere-electrica-gratare-fonta-siguranta-60cm-negru-577764%2F,https://www.itgalaxy.ro/plite/ldk/toledo-jz4bk60-4-arzatoare-aprindere-electrica-gratare-fonta-siguranta-60cm-negru-577764/,https://cdni.itgalaxy.ro/images/products/img_202310031754/577764/full/plita-incorporabila-pe-gaz-ldk-toledo-jz4bk60-4-arzatoare-wok-aprindere-electrica-gratare-fonta-siguranta-60cm-negru-1495564.jpeg,621.84,739.99,,,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"Sampon si balsam",Artego,47072011,"Sampon Cu Pigmenti Albastri GS05N B Blonde Ash Blue 250ml Good Society Metropolitan Greenery","&nbsp;  Produsul face parte din gama UNICA DE INGRIJIREA PROFESIONALA - GOOD SOCIETY creata special pentru mediul urban cu proprietati anti-poluare si anti lumina albastra.&nbsp;  GOOD SOCIETY este o gama VEGANA ce se bazeaza pe 27 de ingrediente...",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fsampon-si-balsam%2Fartego%2Fpigmenti-albastri-gs05n-b-blonde-ash-blue-250ml-good-society-metropolitan-greenery-476941%2F,https://www.itgalaxy.ro/sampon-si-balsam/artego/pigmenti-albastri-gs05n-b-blonde-ash-blue-250ml-good-society-metropolitan-greenery-476941/,https://cdni.itgalaxy.ro/images/products/img_202306261341/476941/full/sampon-artego-cu-pigmenti-albastri-gs05n-b-blonde-ash-blue-1000ml-good-society-metropolitan-greenery-1423263.png,35.29,41.99,,,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,Biberoane,Philips-Avent,SCD878/11,"Set 3 Biberoane Sticla+ Suzeta 0-6 luni Natural Response SCD878/11",,//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fbiberoane%2Fphilips-avent%2F3-biberoane-sticla-plus-suzeta-0-6-luni-natural-response-scd878-11-577463%2F,https://www.itgalaxy.ro/biberoane/philips-avent/3-biberoane-sticla-plus-suzeta-0-6-luni-natural-response-scd878-11-577463/,https://cdni.itgalaxy.ro/images/products/img_202306261341/577463/full/biberon-philips-avent-set-3-biberoane-de-sticla-plus-suzeta-0-6-luni-philips-avent-natural-response-scd878-11-1422252.jpeg,142.85,169.99,,,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,Tetine,Philips-Avent,SCY964/02,"Tetina Natural Response SCY964/02 + 3 luni Debit 4 Fara BPA 2 bucati",,//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Ftetine%2Fphilips-avent%2Fnatural-response-scy964-02-plus-3-luni-debit-4-fara-bpa-2-bucati-577451%2F,https://www.itgalaxy.ro/tetine/philips-avent/natural-response-scy964-02-plus-3-luni-debit-4-fara-bpa-2-bucati-577451/,https://cdni.itgalaxy.ro/images/products/img_202306261341/577451/full/tetina-philips-avent-tetina-philips-avent-natural-response-scy964-02-plus-3-luni-tetina-care-functioneaza-ca-sanul-mamei-tetina-fara-scurgeri-debit-4-fara-bpa-2-bucati-1422208.jpeg,27.72,32.99,,,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,Biberoane,Philips-Avent,SCY100/02,"Set 2 Biberoane Anti-colici Scy100/02 125Ml Tetina Cu Debit 1 +0 Luni 2 Buc Fara BPA Transparent",,//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fbiberoane%2Fphilips-avent%2F2-biberoane-anti-colici-scy100-02-125ml-tetina-debit-1-plus0-luni-2-buc-fara-bpa-transparent-577426%2F,https://www.itgalaxy.ro/biberoane/philips-avent/2-biberoane-anti-colici-scy100-02-125ml-tetina-debit-1-plus0-luni-2-buc-fara-bpa-transparent-577426/,https://cdni.itgalaxy.ro/images/products/img_202306261341/577426/full/set-philips-avent-2-biberoane-anti-colici-scy100-02-125ml-tetina-cu-debit-1-plus0-luni-2-buc-fara-bpa-transparent-1422200.png,53.78,64,51.99,43.69,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,ssd,Samsung,MZ-V9P1T0CW,"SSD 990 Pro 1TB PCIe M.2 2280",,//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fssd%2Fsamsung%2F990-pro-1tb-pcie-m-2-2280-577219%2F,https://www.itgalaxy.ro/ssd/samsung/990-pro-1tb-pcie-m-2-2280-577219/,https://cdni.itgalaxy.ro/images/products/img_202405061642/577219/full/ssd-samsung-990-pro-1tb-pcie-m-2-2280-1747215.png,555.45,660.99,,,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"espressoare cafea","Philips Saeco",SM6680/00,"Espressor SM6680/00 Granaroma DLX Negru",,//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fespressoare-cafea%2Fphilips-saeco%2Fsm6680-00-granaroma-dlx-negru-577087%2F,https://www.itgalaxy.ro/espressoare-cafea/philips-saeco/sm6680-00-granaroma-dlx-negru-577087/,https://cdni.itgalaxy.ro/images/products/img_202306261341/577087/full/espressor-cafea-philips-saeco-sm6680-00-sae-granaroma-dlx-bk-230-50-1421541.jpeg,3554.61,4229.99,4132.99,3473.10,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"Accesorii ingrijire orala","Dr Mayer",RWN70,"Capete Dus Bucal Pentru WT7000  4 Capete","&nbsp; Rezerva capete pentru dus bucal Dr. Mayer WT7000, RWN70 - 1 blister x 4 capete ",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Faccesorii-ingrijire-orala%2Fdr-mayer%2Fwt7000-4-capete-577132%2F,https://www.itgalaxy.ro/accesorii-ingrijire-orala/dr-mayer/wt7000-4-capete-577132/,https://cdni.itgalaxy.ro/images/products/img_202306261341/577132/full/capete-dus-bucal-pentru-dr-mayer-wt7000-4-capete-1421590.jpeg,25.2,29.99,,,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"memorii laptop",Zeppelin,ZE-SD3-8G1600V1.35-KIT,"Memorie laptop 8GB (2x4GB) DDR3 1600MHz",,//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fmemorii-laptop%2Fzeppelin%2F8gb-2x4gb-ddr3-1600mhz-577126%2F,https://www.itgalaxy.ro/memorii-laptop/zeppelin/8gb-2x4gb-ddr3-1600mhz-577126/,https://cdni.itgalaxy.ro/images/products/img_202306261341/577126/full/memorie-laptop-zeppelin-8gb-2x4gb-ddr3-1600mhz-1421659.jpeg,58.82,69.99,59.99,50.41,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"memorii laptop",Zeppelin,ZE-SD3-16G1333-KIT,"Memorie laptop 16GB (2x8GB) DDR3 1333MHz",,//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fmemorii-laptop%2Fzeppelin%2F16gb-2x8gb-ddr3-1333mhz-577123%2F,https://www.itgalaxy.ro/memorii-laptop/zeppelin/16gb-2x8gb-ddr3-1333mhz-577123/,https://cdni.itgalaxy.ro/images/products/img_202306261341/577123/full/memorie-laptop-zeppelin-16gb-2x8gb-ddr3-1333mhz-1421656.jpeg,86.55,102.99,,,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,tensiometre,MEDISANA,51160,"Tensiometru Electronic Brat BU 510 Alb",,//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Ftensiometre%2Fmedisana%2Felectronic-brat-bu-510-alb-577002%2F,https://www.itgalaxy.ro/tensiometre/medisana/electronic-brat-bu-510-alb-577002/,https://cdni.itgalaxy.ro/images/products/img_202306261341/577002/full/tensiometru-medisana-tensiometru-electronic-de-brat-medisana-bu-510-alb-1421394.jpeg,184.87,219.99,189,158.82,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,tensiometre,MEDISANA,23200,"Tensiometru Digital Brat Ecomed Alb",,//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Ftensiometre%2Fmedisana%2Fdigital-brat-ecomed-alb-577000%2F,https://www.itgalaxy.ro/tensiometre/medisana/digital-brat-ecomed-alb-577000/,https://cdni.itgalaxy.ro/images/products/img_202306261341/577000/full/tensiometru-medisana-digital-brat-ecomed-alb-1421389.png,122.68,145.99,,,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"incarcatoare telefon",Spacer,SPAR-WCHGQ-02,"Incarcator Wireless Quick Charge 15W Qi Conector Type-C Negru","&nbsp;  Incarcare Fast Charge 15W Qi Tehnologia QI de incarcare este cea mai potrivita solutie pentru o incarcare stabila, in timp scurt. Datorita cipului inteligent, incarcatorul detecteaza tipul de dispozitiv conectat si necesitatile acestuia...",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fincarcatoare-telefoane%2Fspacer%2Falimentator-wireless-spacer-quick-charge-15w-qi-conector-type-c-rol-stand-prin-prindere-magnetica-negru-spar-wchgq-02-include-tv-0-18lei-576513%2F,https://www.itgalaxy.ro/incarcatoare-telefoane/spacer/alimentator-wireless-spacer-quick-charge-15w-qi-conector-type-c-rol-stand-prin-prindere-magnetica-negru-spar-wchgq-02-include-tv-0-18lei-576513/,https://cdni.itgalaxy.ro/images/products/img_202306261341/576513/full/incarcator-wireless-spacer-quick-charge-15w-qi-conector-type-c-negru-1420438.png,36.13,42.99,,,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"cititoare carduri",Spacer,SPCR-307,"Card reader Interfata USB Type C Micro SD Plastic Negru","&nbsp; Tip - extern Functii - cititor card Interfata - USB Type C Carduri suportate - microSD Material - plastic Culoare - negru ",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fcititoare-carduri%2Fspacer%2Fcard-reader-extern-spacer-interfata-usb-type-c-citeste-scrie-micro-sd-plastic-negru-spcr-307-include-tv-0-03-lei-576432%2F,https://www.itgalaxy.ro/cititoare-carduri/spacer/card-reader-extern-spacer-interfata-usb-type-c-citeste-scrie-micro-sd-plastic-negru-spcr-307-include-tv-0-03-lei-576432/,https://cdni.itgalaxy.ro/images/products/img_202306261341/576432/full/card-reader-spacer-interfata-usb-type-c-micro-sd-plastic-negru-1420263.png,13.44,15.99,,,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"kit tastatura si mouse",Spacer,SP-GK-01,"Kit tastatura si mouse USB RGB Rainbow  Mouse Optic 7 Culori Negru","&nbsp;  Design ergonomic. Iluminare RGB. Gaming. Avand un design ergonomic,&nbsp;KIT-ul de gaming Spacer SP-GK-01, ofera o experienta de utilizare prietenoasa si confortabila timp indelungat. Ce isi poate dori un gamer pentru a castiga? Un mouse...",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fkit-tastatura-si-mouse%2Fspacer%2Fkit-gaming-spacer-usb-tastatura-rgb-rainbow-plus-mouse-optic-7-culori-black-sp-gk-01-include-tv-0-8lei-576402%2F,https://www.itgalaxy.ro/kit-tastatura-si-mouse/spacer/kit-gaming-spacer-usb-tastatura-rgb-rainbow-plus-mouse-optic-7-culori-black-sp-gk-01-include-tv-0-8lei-576402/,https://cdni.itgalaxy.ro/images/products/img_202306261341/576402/full/kit-tastatura-si-mouse-spacer-usb-rgb-rainbow-mouse-optic-7-culori-negru-1420206.png,74.79,89,56,47.06,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,boxe,Spacer,SPSK-21BT-TOKYO,"Boxe 2.1 20W Bluetooth Telecomanda Subwoofer Lemn MDF Radio FM SD Card USB RCA Negru","&nbsp; Bluetooth 5.0. Sistem audio 2.1 cu control bass si inalte Cu o putere totala de 20W, sistemul multimedia 2.1 Spacer SPSK-21BT-TOKYO ofera un sunet uimitor, ce iti va umple orice camera din casa. Vei auzi un sunet de calitate, de care nu ai...",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fboxe%2Fspacer%2Fboxe-spacer-2-1-rms-20w-2-x-5w-plus-10w-bluetooth-telecomanda-wireless-control-volum-bass-treble-subwoofer-lemn-mdf-220v-radio-fm-sd-card-port-usb-rca-spsk-21bt-tokyo-include-tv-3-5lei-576390%2F,https://www.itgalaxy.ro/boxe/spacer/boxe-spacer-2-1-rms-20w-2-x-5w-plus-10w-bluetooth-telecomanda-wireless-control-volum-bass-treble-subwoofer-lemn-mdf-220v-radio-fm-sd-card-port-usb-rca-spsk-21bt-tokyo-include-tv-3-5lei-576390/,https://cdni.itgalaxy.ro/images/products/img_202306261341/576390/full/boxe-spacer-2-1-20w-bluetooth-telecomanda-subwoofer-lemn-mdf-radio-fm-sd-card-usb-rca-negru-1420185.png,110.92,131.99,,,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"boxe portabile",Spacer,SPB-TOPPER-BLK,"Boxa portabila Bluetooth 3W control Volum 520mAh Timp De functionare Pana La 5 Ore Negru","&nbsp; Micuta, colorata si super practica,&nbsp;Boxa Spacer Topper&nbsp;este accesoriul perfect.Te poate insoti pretutindeni, fie ca este vorba despre camerele casei tale, intalnirile in parc cu prietenii sau la picnic. Tehnologia Bluetooth 4.2...",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fboxe-portabile%2Fspacer%2Fboxa-spacer-portabila-bluetooth-topper-rms-3w-control-volum-acumulator-520mah-timp-functionare-pana-5-ore-distanta-functionare-pana-10m-incarcare-usb-black-spb-topper-blk-include-tv-0-18lei-576309%2F,https://www.itgalaxy.ro/boxe-portabile/spacer/boxa-spacer-portabila-bluetooth-topper-rms-3w-control-volum-acumulator-520mah-timp-functionare-pana-5-ore-distanta-functionare-pana-10m-incarcare-usb-black-spb-topper-blk-include-tv-0-18lei-576309/,https://cdni.itgalaxy.ro/images/products/img_202306261341/576309/full/boxa-portabila-spacer-bluetooth-3w-control-volum-520mah-timp-de-functionare-pana-la-5-ore-negru-1420075.png,25.2,29.99,,,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,mouse,Spacer,SPGM-ALIEN-PRO,"Mouse Gaming Cu Fir USB Optic 12.000dpi Iluminare RGB/Negru","&nbsp;  Rezolutie selectabila. Iluminare RGB Mouse de gaming pentru FPS, Battle Royale sau gaming casual? Practic, iti alegi o arma noua care iti va influenta tot gameplay-ul si va inclina balanta in favoarea ta. Esti pregatit pentru&nbsp;mouse-ul...",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fmouse%2Fspacer%2Fmouse-spacer-gaming-gaming-fir-usb-optic-12-000-dpi-butoane-scroll-7-1-iluminare-rgb-negru-spgm-alien-pro-include-tv-0-18lei-576177%2F,https://www.itgalaxy.ro/mouse/spacer/mouse-spacer-gaming-gaming-fir-usb-optic-12-000-dpi-butoane-scroll-7-1-iluminare-rgb-negru-spgm-alien-pro-include-tv-0-18lei-576177/,https://cdni.itgalaxy.ro/images/products/img_202306261341/576177/full/mouse-spacer-gaming-cu-fir-usb-optic-12-000dpi-iluminare-rgb-negru-1419777.png,44.53,52.99,46.01,38.66,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"cabluri de date",Duracell,USB7022A,"Cablu Date USB-A - Lightning C89 2m Negru",,//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fcabluri-de-date%2Fduracell%2Fusb-a-lightning-c89-2m-negru-576155%2F,https://www.itgalaxy.ro/cabluri-de-date/duracell/usb-a-lightning-c89-2m-negru-576155/,https://cdni.itgalaxy.ro/images/products/img_202306261341/576155/full/cablu-date-duracell-usb-a-lightning-c89-2m-negru-1419754.jpeg,90.75,107.99,72.99,61.34,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"folii protectie telefon",Spacer,SPPG-AP-IP13M-TG,"Folie Sticla Pentru Iphone 13 Mini","&nbsp; Sticla securizata. Full face. Full glue. Anti-amprenta In ultima perioada, cei mai multi dintre noi avem un smartphone care a devenit parte integranta din viata noastra. Nu vrem mereu sa recunoastem acest lucru sau poate unii chiar nu...",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Ffolii-telefon%2Fspacer%2Ffolie-sticla-spacer-iphone-13-mini-grosime-0-3mm-acoperire-totala-ecran-strat-special-anti-ulei-anti-amprenta-tempered-glass-sticla-9d-duritate-9h-sppg-ap-ip13m-tg-575767%2F,https://www.itgalaxy.ro/folii-telefon/spacer/folie-sticla-spacer-iphone-13-mini-grosime-0-3mm-acoperire-totala-ecran-strat-special-anti-ulei-anti-amprenta-tempered-glass-sticla-9d-duritate-9h-sppg-ap-ip13m-tg-575767/,https://cdni.itgalaxy.ro/images/products/img_202306261341/575767/full/folie-sticla-spacer-pentru-iphone-13-mini-1419525.png,16.8,19.99,,,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,boxe,Spacer,SPSK-201-WD,"Boxe 2.0 RMS 6W Control Volum USB Negru/Maro","&nbsp; De dimensiuni mici, avand un aspect clasic si elegant, boxele Spacer SPSK-201-WD te vor bucura cu un sunet de calitate. Sunt foarte potrivite pentru utilizatorii care sunt pretentiosi in ceea ce priveste aspectul, dar nu doresc sa-si ocupe...",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fboxe%2Fspacer%2Fboxe-spacer-2-0-rms-6w-2-x-3w-control-volum-usb-power-wooden-spsk-201-wd-include-tv-0-8lei-575682%2F,https://www.itgalaxy.ro/boxe/spacer/boxe-spacer-2-0-rms-6w-2-x-3w-control-volum-usb-power-wooden-spsk-201-wd-include-tv-0-8lei-575682/,https://cdni.itgalaxy.ro/images/products/img_202306261341/575682/full/boxe-spacer-2-0-rms-6w-control-volum-usb-negru-maro-1419419.png,34.45,40.99,33,27.73,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"folii protectie telefon",Spacer,SPPG-XI-PC-F35G-TG,"Folie Sticla Pentru Xiaomi Poco F3 5G","&nbsp; Sticla securizata. Full face. Full glue. Anti-amprenta In ultima perioada, cei mai multi dintre noi avem un smartphone care a devenit parte integranta din viata noastra. Nu vrem mereu sa recunoastem acest lucru sau poate unii chiar nu...",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Ffolii-telefon%2Fspacer%2Ffolie-sticla-spacer-xiaomi-pocophone-f3-5g-grosime-0-3mm-acoperire-totala-ecran-strat-special-anti-ulei-anti-amprenta-tempered-glass-sticla-9d-duritate-9h-sppg-xi-pc-f35g-tg-575412%2F,https://www.itgalaxy.ro/folii-telefon/spacer/folie-sticla-spacer-xiaomi-pocophone-f3-5g-grosime-0-3mm-acoperire-totala-ecran-strat-special-anti-ulei-anti-amprenta-tempered-glass-sticla-9d-duritate-9h-sppg-xi-pc-f35g-tg-575412/,https://cdni.itgalaxy.ro/images/products/img_202306261341/575412/full/folie-sticla-spacer-pentru-xiaomi-poco-f3-5g-1419143.png,17.64,20.99,9.98,8.39,lei,0,in_stock,0,,,,,,,,,,,,,,,,
ITGalaxy.ro,"perii de par",Trisa,517291,"Perie de par Standard Air Negru","&nbsp; &nbsp; ",//profitshare.ro/lps/pPv/K79/?redirect=https%3A%2F%2Fwww.itgalaxy.ro%2Fperii-de-par%2Ftrisa%2Fstandard-air-negru-400991%2F,https://www.itgalaxy.ro/perii-de-par/trisa/standard-air-negru-400991/,https://cdni.itgalaxy.ro/images/products/img_202103131157/400991/full/uscator-de-rufe-trisa-perie-pentru-par-trisa-standard-air-cod-517291-981279.jpeg,21.84,25.99,19.99,16.80,lei,0,in_stock,0,,,,,,,,,,,,,,,,
